query_id,query_text,query_relevance_label,paper_id,similarity_score,paper_title,paper_abstract,paper_sections
Query_4,"(1993)'}], '#text': ""An increase of land under [cultivation] can be in the form of either (a) clearing more land within the present territory, or (b) migrating to other areas to develop new land for [cultivation]",1,114,0.46494433283805847,"Land-Use and Land-Cover Changes in Dong Trieu District, Vietnam, during Past Two Decades and Their Driving Forces","Land-use and land-cover (LULC) change analyses are useful in understanding the changes in our living environments and their driving factors. Modeling changes of LULC in the future, together with the driving factors derived through analyzing the trends of past LULC changes, bring the opportunity to assess and orientate the current and future land-use policies. As the entryway of Quang Ninh province, Vietnam, Dong Trieu locale has experienced significant LULC changes during the past two decades. I...","Introduction: In 2018, 55% of the total world populace lived in metropolitan areas. Projections show that urbanization, with the increasing trend of the total populace, could add another 2.5 billion individuals to metropolitan territories by 2050, with nearly 90% of this increment occurring in Asia and Africa 
Change detection is an important application of remote sensing, by observing objects or phenomena at different times through earth-orbiting satellites 
Land use depends on the indigenous h..."
Query_4,"(1993)'}], '#text': ""An increase of land under [cultivation] can be in the form of either (a) clearing more land within the present territory, or (b) migrating to other areas to develop new land for [cultivation]",1,62,0.4630429148674011,"Analysis of Land Use/Land Cover Change and Its Implication On Natural Resources of the Dedo Watershed, Southwest Ethiopia","is study analyzed the land use/land cover (LULC) change and their causes and implications on the natural resources of the Dedo Watershed, Ethiopia. e study used 1984, 2000, and 2017  satellite images to detect the trends of land use/land cover change. Moreover, key informant interviews and focus group discussions were used to identify the driving forces linked to the changes and their impact on the natural resources of the watershed. e study identi ed ve LULC types as follows: cultivation, settl...","Introduction: Land use/land cover change (LULCC) is the modi cation of the Earth's terrestrial surface caused by human activities 
Land use/land cover changes (LULCCs) are triggered by the interplay of socioeconomic and natural environmental factors. Inappropriate farming practices, overgrazing, rapid growth in the human population 
Over the last decades, a number of studies conveyed the occurrences of LULC changes, their causes, and the resulting natural resource degradation in di erent parts o..."
Query_4,"(1993)'}], '#text': ""An increase of land under [cultivation] can be in the form of either (a) clearing more land within the present territory, or (b) migrating to other areas to develop new land for [cultivation]",1,47,0.4537193775177002,"Urban sprawl and its impact on land use land cover dynamics of Sekondi-Takoradi metropolitan assembly, Ghana","In Ghana, Sekondi-Takoradi has been one of the preferred cities for many people due to the prevalence of industries, the presence of harbor, and the airport. However, the discovery of oil off the coast of the Western region, where Sekondi-Takoradi is the administrative and economic capital makes it more attractive to people in the area. This has increased the number of urban dwellers and resulted in the conversion of different and Land Use /Land Cover (LULC) forms into urban or built-up areas. U...","Introduction: Since time immemorial, the earth's surface has been changing at different spaces and time scales. These changes, of which some take place at a short time and others at longer years are caused by natural phenomena and human activities 
In recent times, industries and developments are increasing the population of urban dwellers and urban centers. The increase in urban population and urban centers are changing vegetative lands or land covers into impervious surfaces. Although these co..."
Query_4,"(1993)'}], '#text': ""An increase of land under [cultivation] can be in the form of either (a) clearing more land within the present territory, or (b) migrating to other areas to develop new land for [cultivation]",1,99,0.4508002996444702,Analyses of land use land cover (LULC) change and built-up expansion in the suburb of a metropolitan city: Spatio-temporal analysis of Delhi NCR using landsat datasets,"During past four decades, in post economic reforms period, Delhi and its surrounding regions has attracted a large number of populations which led to the rapid transformation of its LULC pattern. Therefore, this study is aimed to analyze the LULC changes during 1990-2018 as well as the growth and pattern of built-up surfaces in relation to the population growth and migration in the suburbs of Delhi metropolitan city which is also known as the National Capital Region (NCR). The Landsat 5 (TM) and...","Introduction: Though the environmental transformation of earth by human activities began in late-Pleistocene, it increased with the emergence of agriculture and urbanized societies 
The global changes are brought about as a consequence of the LULC changes which are being driven by the human to fulfil their need for food, water, fibre and shelter 
The LULC changes have shown to have both direct and indirect impacts on the various aspects of environment 
Numerous studies have analyzed the quantita..."
Query_4,"(1993)'}], '#text': ""An increase of land under [cultivation] can be in the form of either (a) clearing more land within the present territory, or (b) migrating to other areas to develop new land for [cultivation]",1,0,0.4436298608779907,"Land use and land cover change detection and prediction in Bhutan's high altitude city of Thimphu, using cellular automata and Markov chain","Rapid urbanization is changing landscapes often resulting in the degradation of ecosystem services and quality of urban life. Remote sensing and GIS tools can provide valuable information to deepen our understanding of the dynamics of these changes to better plan and build sustainable cities for the future. Using remote sensing data, socio-economic data, and field observations, we simulated spatiotemporal dynamics of land use and land cover changes in the city of Thimphu. Simulation results reve...","Introduction: Global cities, which are the engines of economic development 
These studies have generated highly credible information on the state of land use changes and their drivers, which can inform better decision making for sustainable planning of cities 
The Kingdom of Bhutan is located in the rugged landscape of the eastern Himalayas between 88 ˚54' and 92 ˚10 
The impact of LULC changes are more serious in the cities than other areas mainly due to pressures from population, developmental..."
Query_4,"(1993)'}], '#text': ""An increase of land under [cultivation] can be in the form of either (a) clearing more land within the present territory, or (b) migrating to other areas to develop new land for [cultivation]",1,14,0.4436298608779907,"Land use and land cover change detection and prediction in Bhutan's high altitude city of Thimphu, using cellular automata and Markov chain","Rapid urbanization is changing landscapes often resulting in the degradation of ecosystem services and quality of urban life. Remote sensing and GIS tools can provide valuable information to deepen our understanding of the dynamics of these changes to better plan and build sustainable cities for the future. Using remote sensing data, socio-economic data, and field observations, we simulated spatiotemporal dynamics of land use and land cover changes in the city of Thimphu. Simulation results reve...","Introduction: Global cities, which are the engines of economic development 
These studies have generated highly credible information on the state of land use changes and their drivers, which can inform better decision making for sustainable planning of cities 
The Kingdom of Bhutan is located in the rugged landscape of the eastern Himalayas between 88 ˚54' and 92 ˚10 
The impact of LULC changes are more serious in the cities than other areas mainly due to pressures from population, developmental..."
Query_4,"(1993)'}], '#text': ""An increase of land under [cultivation] can be in the form of either (a) clearing more land within the present territory, or (b) migrating to other areas to develop new land for [cultivation]",1,8,0.44214850664138794,Impacts of land use and land cover change in response to different driving forces in Uganda: evidence from a review,"This reviewe of Land Use Land Cover Change (LULCC) studies in Uganda indicate agriculture, forest, grassland, and woodland as the major land use and land cover types. Central Uganda is the most studied region (15%), followed by western ( ","Introduction: Land use and land cover change (LULCC) can result from both intentional and non-intentional human activities or as a result of natural causes. However, human forces are now known to be altering the natural global landscape at unprecedented magnitudes and at different spatial-temporal scales 
Many studies on LULCC change have been conducted in Uganda at different spatial and temporal scales for different reasons. For example, 
Uganda is geared to attain a middle income economy by 20..."
Query_4,"(1993)'}], '#text': ""An increase of land under [cultivation] can be in the form of either (a) clearing more land within the present territory, or (b) migrating to other areas to develop new land for [cultivation]",1,72,0.44186145067214966,"Predicting the Future Land Use and Land Cover Changes for Bhavani Basin, Tamil Nadu, India Using QGIS MOLUSCE Plugin","Human population growth, movement, and 9 demand have a substantial impact on land use 10 and land cover dynamics. Thematic maps of land 11 use and land cover (LULC) serve as a reference 12 for scrutinizing, source administration, and 13 forecasting, making it easier to establish plans 14 that balance preservation, competing uses, and 15 growth compressions. The objective of this study 16 is to identify the changeover of land-use changes 17 in the Bhavani basin for the two periods 2005 18 and 201...","Untitled Section: 194
Study Area | 195: The Bhavani river basin is located between (Fig.  | Data and Criteria: The source of data set for the study  | 256: The following parameters which were   | Methods: In the Cellular Automation model, the transition probabilities from the ANN learning process are employed to describe the LULC changes. The (MOLUSCE) plugin in Quantum GIS 2.18.24 software is used for this method (Fig.  | Evaluation Correlation: The    | Results and Discussion:  | 475: The tren..."
Query_4,"(1993)'}], '#text': ""An increase of land under [cultivation] can be in the form of either (a) clearing more land within the present territory, or (b) migrating to other areas to develop new land for [cultivation]",1,30,0.44013696908950806,Prediction of Land Cover Model for Central Ambon City in 2041 Using the Cellular Automata Markov Chains Method,"The Ambon city center area based on the 2021-2041 RDTR is a center of economic, educational and cultural activities, this makes economic and population growth focused in this region. This also triggers the arrival of residents from other areas to Ambon City and will have an impact on increasing the provision of land for settlements. This condition is expected to trigger land conversion in this area. This study aims to analyze land cover changes in Ambon City in 2001, 2011, 2021 and predict land ...","INTRODUCTION: Land cover changes are landscape phenomena that play a very important role in environmental changes at the local, national, and global levels 
Each region has a variety of different types of land cover that vary 
Changes in land cover have a significant effect on regional development planning and also on ecosystem functions at all spatial scales, from global to local 
The central area of Ambon City based on the Spatial Detail Plan (RDTR) 2021-2041 is a center of economic, education..."
Query_5,"(2006), who estimate an increase in the national [urban] share of 0.45 percent with a reduction in national rainfall of 1 percent",1,33,0.3632022738456726,Analyzing and Predicting Land Use and Land Cover Changes in New Jersey Using Multi-Layer Perceptron-Markov Chain Model,This study analyzed the changes of land use and land cover (LULC) in New Jersey in the United States from 2007 to 2012. The goal was to identify the driving factors of these changes and to project the five-year trend to 2100. LULC data was obtained from the New Jersey Department of Environmental Protection. The original 86 classes were reclassified to 11 classes. Data analysis and projection were performed using TerrSet 2020. Results from 2007 to 2012 showed that the rate of LULC changes was rel...,"Introduction: Land use and land cover are two closely related concepts. Land cover consists of natural or human-related physical features, such as vegetation, soil, water bodies and urbanization identifiable on the Earth's surface. Land use characterizes how humans utilize these features for the purpose of development and/or conservation. Due to the variability in the land cover types, the management or usage of one type of land cover can be handled differently from area to another within the sa..."
Query_5,"(2006), who estimate an increase in the national [urban] share of 0.45 percent with a reduction in national rainfall of 1 percent",1,47,0.3543965518474579,"Urban sprawl and its impact on land use land cover dynamics of Sekondi-Takoradi metropolitan assembly, Ghana","In Ghana, Sekondi-Takoradi has been one of the preferred cities for many people due to the prevalence of industries, the presence of harbor, and the airport. However, the discovery of oil off the coast of the Western region, where Sekondi-Takoradi is the administrative and economic capital makes it more attractive to people in the area. This has increased the number of urban dwellers and resulted in the conversion of different and Land Use /Land Cover (LULC) forms into urban or built-up areas. U...","Introduction: Since time immemorial, the earth's surface has been changing at different spaces and time scales. These changes, of which some take place at a short time and others at longer years are caused by natural phenomena and human activities 
In recent times, industries and developments are increasing the population of urban dwellers and urban centers. The increase in urban population and urban centers are changing vegetative lands or land covers into impervious surfaces. Although these co..."
Query_5,"(2006), who estimate an increase in the national [urban] share of 0.45 percent with a reduction in national rainfall of 1 percent",1,0,0.35101109743118286,"Land use and land cover change detection and prediction in Bhutan's high altitude city of Thimphu, using cellular automata and Markov chain","Rapid urbanization is changing landscapes often resulting in the degradation of ecosystem services and quality of urban life. Remote sensing and GIS tools can provide valuable information to deepen our understanding of the dynamics of these changes to better plan and build sustainable cities for the future. Using remote sensing data, socio-economic data, and field observations, we simulated spatiotemporal dynamics of land use and land cover changes in the city of Thimphu. Simulation results reve...","Introduction: Global cities, which are the engines of economic development 
These studies have generated highly credible information on the state of land use changes and their drivers, which can inform better decision making for sustainable planning of cities 
The Kingdom of Bhutan is located in the rugged landscape of the eastern Himalayas between 88 ˚54' and 92 ˚10 
The impact of LULC changes are more serious in the cities than other areas mainly due to pressures from population, developmental..."
Query_5,"(2006), who estimate an increase in the national [urban] share of 0.45 percent with a reduction in national rainfall of 1 percent",1,14,0.35101109743118286,"Land use and land cover change detection and prediction in Bhutan's high altitude city of Thimphu, using cellular automata and Markov chain","Rapid urbanization is changing landscapes often resulting in the degradation of ecosystem services and quality of urban life. Remote sensing and GIS tools can provide valuable information to deepen our understanding of the dynamics of these changes to better plan and build sustainable cities for the future. Using remote sensing data, socio-economic data, and field observations, we simulated spatiotemporal dynamics of land use and land cover changes in the city of Thimphu. Simulation results reve...","Introduction: Global cities, which are the engines of economic development 
These studies have generated highly credible information on the state of land use changes and their drivers, which can inform better decision making for sustainable planning of cities 
The Kingdom of Bhutan is located in the rugged landscape of the eastern Himalayas between 88 ˚54' and 92 ˚10 
The impact of LULC changes are more serious in the cities than other areas mainly due to pressures from population, developmental..."
Query_5,"(2006), who estimate an increase in the national [urban] share of 0.45 percent with a reduction in national rainfall of 1 percent",1,56,0.34309765696525574,Assessment of land use land cover change and its effects using artificial neural network-based cellular automation,"The challenge of urban growth and land use land cover (LULC) change is particularly critical in developing countries. The use of remote sensing and GIS has helped to generate LULC thematic maps, which have proven immensely valuable in resource and land-use management, facilitating sustainable development by balancing developmental interests and conservation measures. The research utilized socioeconomic and spatial variables such as slope, elevation, distance from streams, distance from roads, di...","Introduction: The demographic projections suggest that the Central and Southern Asia are poised to emerge as the world's most populous region by 2037 
The significant characteristics of urban sprawl are a rapid decrease in vegetated areas 
The integrated use of remote sensing and GIS has helped immensely in the management of land and natural resources and in understanding the complex linkages between spatial patterns and processes responsible for change 
Cellular automata (CA)-based models are s..."
Query_5,"(2006), who estimate an increase in the national [urban] share of 0.45 percent with a reduction in national rainfall of 1 percent",1,45,0.34053391218185425,"Annual emissions of carbon from land use, land-use change, and forestry from 1850 to 2020","Estimates of the annual emissions of carbon from land use, land-use change, and forestry (LULUCF) are important for constructing global, regional, and national carbon budgets, which in turn help predict future rates of climate change and define potential strategies for mitigation. Here, we update a long-term (1850-2020) series of annual national carbon emissions resulting from LULUCF (https://doi.org/10.7910/DVN/U7GHRH, Houghton and Castanho, 2023), based largely, after 1960, on statistics of la...","Introduction: The annual net exchanges of carbon between land and atmosphere are represented by two terms in the global carbon budget: one term for direct anthropogenic effects (i.e., management) and a second term for natural effects and indirect anthropogenic effects (e.g., the response of terrestrial ecosystems to environmental change) 
One surrogate for the emissions of carbon attributable to management is based on land use, land-use change, and forestry (LULUCF) 
A second approach for estima..."
Query_5,"(2006), who estimate an increase in the national [urban] share of 0.45 percent with a reduction in national rainfall of 1 percent",1,75,0.33918994665145874,"Evaluating land use/cover change associations with urban surface temperature via machine learning and spatial modeling: Past trends and future simulations in Dera Ghazi Khan, Pakistan","While urbanization puts lots of pressure on green areas, the transition of green-to-grey surfaces under land use land cover change is directly related to increased land surface temperature-compromising livability and comfort in cities due to the heat island effect. In this context, we evaluate historical and future associations between land use land cover changes and land surface temperature in Dera Ghazi Khan-one of the top cities in Pakistan-using multi-temporal Landsat data over two decades ....","Introduction: Land use (LU)/land cover (LC) refers to the classification of landscape according to the natural elements and anthropogenic activities. Collectively, the terms are often used as LULC due to their interrelationship 
Cities are considered the locomotive of development. Development practices across the world have accelerated urbanization 
The high LST concentration is primarily influenced by both horizontal and vertical expansion 
To measure variations in LULC and LST in cities, geo-i..."
Query_5,"(2006), who estimate an increase in the national [urban] share of 0.45 percent with a reduction in national rainfall of 1 percent",1,72,0.3384043574333191,"Predicting the Future Land Use and Land Cover Changes for Bhavani Basin, Tamil Nadu, India Using QGIS MOLUSCE Plugin","Human population growth, movement, and 9 demand have a substantial impact on land use 10 and land cover dynamics. Thematic maps of land 11 use and land cover (LULC) serve as a reference 12 for scrutinizing, source administration, and 13 forecasting, making it easier to establish plans 14 that balance preservation, competing uses, and 15 growth compressions. The objective of this study 16 is to identify the changeover of land-use changes 17 in the Bhavani basin for the two periods 2005 18 and 201...","Untitled Section: 194
Study Area | 195: The Bhavani river basin is located between (Fig.  | Data and Criteria: The source of data set for the study  | 256: The following parameters which were   | Methods: In the Cellular Automation model, the transition probabilities from the ANN learning process are employed to describe the LULC changes. The (MOLUSCE) plugin in Quantum GIS 2.18.24 software is used for this method (Fig.  | Evaluation Correlation: The    | Results and Discussion:  | 475: The tren..."
Query_5,"(2006), who estimate an increase in the national [urban] share of 0.45 percent with a reduction in national rainfall of 1 percent",1,107,0.3299645483493805,Spatiotemporal trends of urban-induced land use and land cover change and implications on catchment surface imperviousness,"Urbanization, changes in land use and land cover (LULC), and an increase in population collectively have significant impacts on urban catchments. However, a vast majority of LULC studies have been conducted using readily available satellite imagery, which often presents limitations due to its coarse spatial resolution. Such imagery fails to accurately depict the surface characteristics and diverse spectrum of LULC classifications contained within a single pixel. This study focused on the highly ...","Introduction: Population growth and increased migration to urban areas have contributed to have increased urbanization affecting the LULC dynamics of an area 
The analysis of LULC changes is necessary to determine the extent and magnitude of urban expansion 
Several image classification methods, including the ISO cluster unsupervised classification, Maximum Likelihood (ML), random tree, Support Vector Machine (SVM), and K-nearest neighbor, can be used to produce a LULC map and assess the impact ..."
Query_5,"(2006), who estimate an increase in the national [urban] share of 0.45 percent with a reduction in national rainfall of 1 percent",1,105,0.3284149169921875,"Flooding and its relationship with land cover change, population growth, and road density","This is a PDF file of an article that has undergone enhancements after acceptance, such as the addition of a cover page and metadata, and formatting for readability, but it is not yet the definitive version of record. This version will undergo additional copyediting, typesetting and review before it is published in its final form, but we are providing this version to give early visibility of the article. Please note that, during the production process, errors may be discovered which could affect...","Introduction: Owing to the immense destruction of properties, infrastructure and loss of lives, floods are one of the most destructive natural hazards. The estimated global economic damage associated with floods since the end of the 20th century was 386 billion USD 
Frequent flooding occurs in Bangladesh as a result of severe overflow from three major rivers: the Ganges, Brahmaputra, and Meghna rivers (GBM), and heavy rainfall from upstream and inland locations 
Anthropogenic climate change is e..."
Query_6,").'}]}, {'@xmlns': 'http://www.tei-c.org/ns/1.0', 'head': {'@n': '4.2.', '#text': '[Land use ]change in the study site'}, 'p': {'ref': [{'@type': 'figure', '@target': '#fig_1', '#text': '2a'}, {'@type': 'figure', '@target': '#fig_1', '#text': '2b'}], '#text': 'From 1996 to 2017, the area covered by cropped fields, C, has increased from 40% to 51.3% over the study site area, and from 47% to 64% of the arable lands in the study site due to the loss fallows",2,101,0.3847183585166931,ISPRS Journal of Photogrammetry and Remote Sensing,"Products reveal that land cover change is significant across most land cover classes and time periods. The land cover product was validated using existing reference data from the legacy NLCD 2011 accuracy assessment, applied to the 2011 epoch of the NLCD 2016 product line. The legacy and new NLCD 2011 overall accuracies were 82% and 83%, respectively, (standard error (SE) was 0.5%), demonstrating a small but significant increase in overall accuracy. Between 2001 and 2016, the CONUS landscape exp...","Introduction: Change in land use and land cover type alters biophysical surface characteristics and can lead to major consequences including intensification of climate change, land degradation, and changes to biological diversity and ecosystem services 
However, databases that support large area land system science monitoring are relatively rare. There are numerous initiatives to map land cover globally and regionally, but mapping is not always monitoring. Further, change detection is not monito..."
Query_6,").'}]}, {'@xmlns': 'http://www.tei-c.org/ns/1.0', 'head': {'@n': '4.2.', '#text': '[Land use ]change in the study site'}, 'p': {'ref': [{'@type': 'figure', '@target': '#fig_1', '#text': '2a'}, {'@type': 'figure', '@target': '#fig_1', '#text': '2b'}], '#text': 'From 1996 to 2017, the area covered by cropped fields, C, has increased from 40% to 51.3% over the study site area, and from 47% to 64% of the arable lands in the study site due to the loss fallows",2,116,0.3531014323234558,"Mapping Land Use Land Cover Changes and Their Determinants in the Context of a Massive Free Labour Mobilisation Campaign: Evidence from South Wollo, Ethiopia","Northern Ethiopia is characterised by fragile mountain eco-systems that are highly susceptible to land degradation, impacting food security and livelihoods. This study appraises Land Use Land Cover Changes (LULCC) and their determinants from 2000 to 2020 in Dessie Zuria and Kutaber Woredas. It explores the LULCC and the key anthropogenic drivers of the change over the past 20 years through a mix of satellite imagery and a survey of local understandings. Six land use types (agriculture, forest, a...","Introduction: The sustainability of natural resources has been seriously constrained by enormous land degradation in Ethiopia 
Land degradation in Sub-Saharan Africa (SSA) is widespread. Sixty-five per cent of agricultural land is degraded due to wind and soil erosion, and 28% of the population lives in areas that are prone to land degradation. Specifically, 40% of the grassland, 26% of the forestland, and 12% of the cropland have severe land degradation 
Land degradation is negatively correlate..."
Query_6,").'}]}, {'@xmlns': 'http://www.tei-c.org/ns/1.0', 'head': {'@n': '4.2.', '#text': '[Land use ]change in the study site'}, 'p': {'ref': [{'@type': 'figure', '@target': '#fig_1', '#text': '2a'}, {'@type': 'figure', '@target': '#fig_1', '#text': '2b'}], '#text': 'From 1996 to 2017, the area covered by cropped fields, C, has increased from 40% to 51.3% over the study site area, and from 47% to 64% of the arable lands in the study site due to the loss fallows",2,18,0.3522529602050781,Reconstructing Three Decades of Land Use and Land Cover Changes in Brazilian Biomes with Landsat Archive and Earth Engine,"Brazil has a monitoring system to track annual forest conversion in the Amazon and most recently to monitor the Cerrado biome. However, there is still a gap of annual land use and land cover (LULC) information in all Brazilian biomes in the country. Existing countrywide efforts to map land use and land cover lack regularly updates and high spatial resolution time-series data to better understand historical land use and land cover dynamics, and the subsequent impacts in the country biomes. In thi...","Introduction: Our society is highly dependent on a functional and stable land system for food production, and to access natural resources including water, timber, fiber, ore and fuel, among other ecosystem services and goods 
Brazil is one of the richest biodiversity countries in the world 
Deforestation for pasture and agriculture expansion, infrastructure development, cities, and political and financial incentives to land occupation are the main drivers of LULC changes in the Brazilian biomes,..."
Query_6,").'}]}, {'@xmlns': 'http://www.tei-c.org/ns/1.0', 'head': {'@n': '4.2.', '#text': '[Land use ]change in the study site'}, 'p': {'ref': [{'@type': 'figure', '@target': '#fig_1', '#text': '2a'}, {'@type': 'figure', '@target': '#fig_1', '#text': '2b'}], '#text': 'From 1996 to 2017, the area covered by cropped fields, C, has increased from 40% to 51.3% over the study site area, and from 47% to 64% of the arable lands in the study site due to the loss fallows",2,45,0.348807692527771,"Annual emissions of carbon from land use, land-use change, and forestry from 1850 to 2020","Estimates of the annual emissions of carbon from land use, land-use change, and forestry (LULUCF) are important for constructing global, regional, and national carbon budgets, which in turn help predict future rates of climate change and define potential strategies for mitigation. Here, we update a long-term (1850-2020) series of annual national carbon emissions resulting from LULUCF (https://doi.org/10.7910/DVN/U7GHRH, Houghton and Castanho, 2023), based largely, after 1960, on statistics of la...","Introduction: The annual net exchanges of carbon between land and atmosphere are represented by two terms in the global carbon budget: one term for direct anthropogenic effects (i.e., management) and a second term for natural effects and indirect anthropogenic effects (e.g., the response of terrestrial ecosystems to environmental change) 
One surrogate for the emissions of carbon attributable to management is based on land use, land-use change, and forestry (LULUCF) 
A second approach for estima..."
Query_6,").'}]}, {'@xmlns': 'http://www.tei-c.org/ns/1.0', 'head': {'@n': '4.2.', '#text': '[Land use ]change in the study site'}, 'p': {'ref': [{'@type': 'figure', '@target': '#fig_1', '#text': '2a'}, {'@type': 'figure', '@target': '#fig_1', '#text': '2b'}], '#text': 'From 1996 to 2017, the area covered by cropped fields, C, has increased from 40% to 51.3% over the study site area, and from 47% to 64% of the arable lands in the study site due to the loss fallows",2,64,0.3469145596027374,Remote Sensing of Environment,High-resolution wall-to-wall land-cover mapping and land change assessment for Australia from 1985 to 2015,"Introduction: Land cover has a significant influence on ecosystem function at all spatial scales, from global to local (e.g. 
Land change assessment relies mainly on the availability of classified spatial information, usually supported by ancillary variables 
Advances in land change monitoring are occurring rapidly in response to the increasing availability of high and medium-resolution satellite imagery 
The classification of raw spatial imagery is commonly performed by employing supervised cla..."
Query_6,").'}]}, {'@xmlns': 'http://www.tei-c.org/ns/1.0', 'head': {'@n': '4.2.', '#text': '[Land use ]change in the study site'}, 'p': {'ref': [{'@type': 'figure', '@target': '#fig_1', '#text': '2a'}, {'@type': 'figure', '@target': '#fig_1', '#text': '2b'}], '#text': 'From 1996 to 2017, the area covered by cropped fields, C, has increased from 40% to 51.3% over the study site area, and from 47% to 64% of the arable lands in the study site due to the loss fallows",2,62,0.34643858671188354,"Analysis of Land Use/Land Cover Change and Its Implication On Natural Resources of the Dedo Watershed, Southwest Ethiopia","is study analyzed the land use/land cover (LULC) change and their causes and implications on the natural resources of the Dedo Watershed, Ethiopia. e study used 1984, 2000, and 2017  satellite images to detect the trends of land use/land cover change. Moreover, key informant interviews and focus group discussions were used to identify the driving forces linked to the changes and their impact on the natural resources of the watershed. e study identi ed ve LULC types as follows: cultivation, settl...","Introduction: Land use/land cover change (LULCC) is the modi cation of the Earth's terrestrial surface caused by human activities 
Land use/land cover changes (LULCCs) are triggered by the interplay of socioeconomic and natural environmental factors. Inappropriate farming practices, overgrazing, rapid growth in the human population 
Over the last decades, a number of studies conveyed the occurrences of LULC changes, their causes, and the resulting natural resource degradation in di erent parts o..."
Query_6,").'}]}, {'@xmlns': 'http://www.tei-c.org/ns/1.0', 'head': {'@n': '4.2.', '#text': '[Land use ]change in the study site'}, 'p': {'ref': [{'@type': 'figure', '@target': '#fig_1', '#text': '2a'}, {'@type': 'figure', '@target': '#fig_1', '#text': '2b'}], '#text': 'From 1996 to 2017, the area covered by cropped fields, C, has increased from 40% to 51.3% over the study site area, and from 47% to 64% of the arable lands in the study site due to the loss fallows",2,21,0.3408718407154083,"Analysis of Land Use/land Cover Changes and Prediction of Future Changes With Land Change Modeler: Case of Belek, Turkey","In the areas declared to be a tourism center, a rapid tourism-related development occurs depending on the investments in tourism, which causes a dramatic land use and land cover changes. Determining, monitoring, and modeling of land use and land cover changes are required in order to ensure the conservation-use balance and sustainability within such vulnerable areas that are under the development pressure. This study consists of four steps. In the rst step, the Landsat images dated 1985, 2000, a...","Introduction: Changes of the land use and land cover consist of a complex and dynamic process that occurs under the in uence of natural or anthropogenic activities, affecting the entire ecosystem. Constituting an important part of the ecosystem and being one of the primary scarce resources, coastal areas require planned development to ensure their sustainability and conservation-use balance. These ecologically vulnerable areas should be monitored for their change process over time and their land..."
Query_6,").'}]}, {'@xmlns': 'http://www.tei-c.org/ns/1.0', 'head': {'@n': '4.2.', '#text': '[Land use ]change in the study site'}, 'p': {'ref': [{'@type': 'figure', '@target': '#fig_1', '#text': '2a'}, {'@type': 'figure', '@target': '#fig_1', '#text': '2b'}], '#text': 'From 1996 to 2017, the area covered by cropped fields, C, has increased from 40% to 51.3% over the study site area, and from 47% to 64% of the arable lands in the study site due to the loss fallows",2,69,0.33957910537719727,"Spatiotemporal change detection of land use land cover (LULC) in Fashiakhali wildlife sanctuary (FKWS) impact area, Bangladesh, employing multispectral images and GIS","Land cover change has posed significant concerns to biodiversity and climate change in Bangladesh and globally. Despite the country's designation of forest regions as protected areas to conserve their valuable resources, deforestation and forest conversion remained unabated. Fashiakhali Wildlife Sanctuary (FKWS), a protected area in the Chittagong Hill Tracts, and its surrounding forested impact area have experienced considerable changes over the years, yet are deficient in extensive assessment....","Introduction: The alarming rate of deforestation and its repercussions have raised concerns on a global scale 
Bangladesh is a small developing nation with a vast population size that was around 147 million as of mid-2007 and is predicted to be 222 million by 2050 
The Fashiakhali Wildlife Sanctuary (FKWS), located within Fashiakhali Forest Reserve, is a protected area in the Chittagong Hill Tracts, Bangladesh and was declared a wildlife sanctuary in 2007 
The land cover describes the physical a..."
Query_6,").'}]}, {'@xmlns': 'http://www.tei-c.org/ns/1.0', 'head': {'@n': '4.2.', '#text': '[Land use ]change in the study site'}, 'p': {'ref': [{'@type': 'figure', '@target': '#fig_1', '#text': '2a'}, {'@type': 'figure', '@target': '#fig_1', '#text': '2b'}], '#text': 'From 1996 to 2017, the area covered by cropped fields, C, has increased from 40% to 51.3% over the study site area, and from 47% to 64% of the arable lands in the study site due to the loss fallows",2,76,0.3366433382034302,Assessment of land use and land cover changes in Kenya's Mt. Elgon forest ecosystem,Current land-use trends in Kenya's montane forest ecosystems show that land uses are changing fast due to natural and anthropogenic factors and these changes could have devastating effects on the environment. One such montane forest is the transboundary Mt. Elgon forest located in western Kenya. This study analysed trends in land use-land cover changes in Mt. Elgon forest ecosystem over the last 45 years. Landsat imageries downloaded from the United States Geological Survey archives were used to...,"Untitled Section: ests, bamboo forest, fallow land, tea plantation. The landsat images had an average overall classification accuracy of 87.12% and kappa coefficient (K) of 0.84. The kappa coefficient was rated as substantial and the classified images qualified for further analysis. Results established that there was an 18% decline in the natural forest cover between 1977 and 2019. There was a similar decline of 15.19% in bamboo forest cover. Plantation forests established in the 1990's also sho..."
