doc_id,authors,title,text,label,confidence,context
32,David García-Álvarez; Martin Paegelow; Jean Mas; María Teresa; Camacho Olmedo; Jean-François Mas; Jean-François Mas; Marta Gallardo; Jean-François Mas; Miguel Ángel; Ramón Molinero-Parejo; Sabina Nanu; Francisco Escobar; Miguel Castillo-Santiago; Edith Mondragón-Vázquez; Roberto Domínguez-Vera; María Camacho; Jean-François Mas; Jean-François Mas; Teresa María; Jean-François Olmedo; Martin Mas; Paegelow; Javier Hinojosa; Jaime Quintero; Francisco José; Jurado Pérez; Jean Mas; Ramón Molinero; Parejo Departamento De Geología; Medio Ambiente; Jean-François Mas; Departamento De Geología; M Camacho Olmedo; J.-F Mas; García -Álvarez; Olmedo Camacho; Paegelow Mt; Jean-François Mas; Medio Geografíay; Ambiente; J.-F Mas; Toro Balbotín; Jean-François Mas; Á Molinero-Parejo; J.-F Mas; J.-F Mas; J.-F Mas; J Lara Hinojosa; F Jurado Pérez; Á Quintero,Part III Tools to Validate Land Use Cover Maps: A Review,against,CHANGE,1.0,maps can also be validated against other LUC maps. In
32,David García-Álvarez; Martin Paegelow; Jean Mas; María Teresa; Camacho Olmedo; Jean-François Mas; Jean-François Mas; Marta Gallardo; Jean-François Mas; Miguel Ángel; Ramón Molinero-Parejo; Sabina Nanu; Francisco Escobar; Miguel Castillo-Santiago; Edith Mondragón-Vázquez; Roberto Domínguez-Vera; María Camacho; Jean-François Mas; Jean-François Mas; Teresa María; Jean-François Olmedo; Martin Mas; Paegelow; Javier Hinojosa; Jaime Quintero; Francisco José; Jurado Pérez; Jean Mas; Ramón Molinero; Parejo Departamento De Geología; Medio Ambiente; Jean-François Mas; Departamento De Geología; M Camacho Olmedo; J.-F Mas; García -Álvarez; Olmedo Camacho; Paegelow Mt; Jean-François Mas; Medio Geografíay; Ambiente; J.-F Mas; Toro Balbotín; Jean-François Mas; Á Molinero-Parejo; J.-F Mas; J.-F Mas; J.-F Mas; J Lara Hinojosa; F Jurado Pérez; Á Quintero,Part III Tools to Validate Land Use Cover Maps: A Review,against,CHANGE,1.0,also validate their LUC maps against additional sources of information other
32,David García-Álvarez; Martin Paegelow; Jean Mas; María Teresa; Camacho Olmedo; Jean-François Mas; Jean-François Mas; Marta Gallardo; Jean-François Mas; Miguel Ángel; Ramón Molinero-Parejo; Sabina Nanu; Francisco Escobar; Miguel Castillo-Santiago; Edith Mondragón-Vázquez; Roberto Domínguez-Vera; María Camacho; Jean-François Mas; Jean-François Mas; Teresa María; Jean-François Olmedo; Martin Mas; Paegelow; Javier Hinojosa; Jaime Quintero; Francisco José; Jurado Pérez; Jean Mas; Ramón Molinero; Parejo Departamento De Geología; Medio Ambiente; Jean-François Mas; Departamento De Geología; M Camacho Olmedo; J.-F Mas; García -Álvarez; Olmedo Camacho; Paegelow Mt; Jean-François Mas; Medio Geografíay; Ambiente; J.-F Mas; Toro Balbotín; Jean-François Mas; Á Molinero-Parejo; J.-F Mas; J.-F Mas; J.-F Mas; J Lara Hinojosa; F Jurado Pérez; Á Quintero,Part III Tools to Validate Land Use Cover Maps: A Review,gain,CHANGE,1.0,maps in more detail and gain a clearer picture of their
32,David García-Álvarez; Martin Paegelow; Jean Mas; María Teresa; Camacho Olmedo; Jean-François Mas; Jean-François Mas; Marta Gallardo; Jean-François Mas; Miguel Ángel; Ramón Molinero-Parejo; Sabina Nanu; Francisco Escobar; Miguel Castillo-Santiago; Edith Mondragón-Vázquez; Roberto Domínguez-Vera; María Camacho; Jean-François Mas; Jean-François Mas; Teresa María; Jean-François Olmedo; Martin Mas; Paegelow; Javier Hinojosa; Jaime Quintero; Francisco José; Jurado Pérez; Jean Mas; Ramón Molinero; Parejo Departamento De Geología; Medio Ambiente; Jean-François Mas; Departamento De Geología; M Camacho Olmedo; J.-F Mas; García -Álvarez; Olmedo Camacho; Paegelow Mt; Jean-François Mas; Medio Geografíay; Ambiente; J.-F Mas; Toro Balbotín; Jean-François Mas; Á Molinero-Parejo; J.-F Mas; J.-F Mas; J.-F Mas; J Lara Hinojosa; F Jurado Pérez; Á Quintero,Part III Tools to Validate Land Use Cover Maps: A Review,against,CHANGE,1.0,to validate the LUC changes against other types of reference data
32,David García-Álvarez; Martin Paegelow; Jean Mas; María Teresa; Camacho Olmedo; Jean-François Mas; Jean-François Mas; Marta Gallardo; Jean-François Mas; Miguel Ángel; Ramón Molinero-Parejo; Sabina Nanu; Francisco Escobar; Miguel Castillo-Santiago; Edith Mondragón-Vázquez; Roberto Domínguez-Vera; María Camacho; Jean-François Mas; Jean-François Mas; Teresa María; Jean-François Olmedo; Martin Mas; Paegelow; Javier Hinojosa; Jaime Quintero; Francisco José; Jurado Pérez; Jean Mas; Ramón Molinero; Parejo Departamento De Geología; Medio Ambiente; Jean-François Mas; Departamento De Geología; M Camacho Olmedo; J.-F Mas; García -Álvarez; Olmedo Camacho; Paegelow Mt; Jean-François Mas; Medio Geografíay; Ambiente; J.-F Mas; Toro Balbotín; Jean-François Mas; Á Molinero-Parejo; J.-F Mas; J.-F Mas; J.-F Mas; J Lara Hinojosa; F Jurado Pérez; Á Quintero,Part III Tools to Validate Land Use Cover Maps: A Review,against,CHANGE,1.0,time series of LUC maps against the difference in reflectance between
32,David García-Álvarez; Martin Paegelow; Jean Mas; María Teresa; Camacho Olmedo; Jean-François Mas; Jean-François Mas; Marta Gallardo; Jean-François Mas; Miguel Ángel; Ramón Molinero-Parejo; Sabina Nanu; Francisco Escobar; Miguel Castillo-Santiago; Edith Mondragón-Vázquez; Roberto Domínguez-Vera; María Camacho; Jean-François Mas; Jean-François Mas; Teresa María; Jean-François Olmedo; Martin Mas; Paegelow; Javier Hinojosa; Jaime Quintero; Francisco José; Jurado Pérez; Jean Mas; Ramón Molinero; Parejo Departamento De Geología; Medio Ambiente; Jean-François Mas; Departamento De Geología; M Camacho Olmedo; J.-F Mas; García -Álvarez; Olmedo Camacho; Paegelow Mt; Jean-François Mas; Medio Geografíay; Ambiente; J.-F Mas; Toro Balbotín; Jean-François Mas; Á Molinero-Parejo; J.-F Mas; J.-F Mas; J.-F Mas; J Lara Hinojosa; F Jurado Pérez; Á Quintero,Part III Tools to Validate Land Use Cover Maps: A Review,against,CHANGE,1.0,we can validate the changes against a reference dataset of changes
32,David García-Álvarez; Martin Paegelow; Jean Mas; María Teresa; Camacho Olmedo; Jean-François Mas; Jean-François Mas; Marta Gallardo; Jean-François Mas; Miguel Ángel; Ramón Molinero-Parejo; Sabina Nanu; Francisco Escobar; Miguel Castillo-Santiago; Edith Mondragón-Vázquez; Roberto Domínguez-Vera; María Camacho; Jean-François Mas; Jean-François Mas; Teresa María; Jean-François Olmedo; Martin Mas; Paegelow; Javier Hinojosa; Jaime Quintero; Francisco José; Jurado Pérez; Jean Mas; Ramón Molinero; Parejo Departamento De Geología; Medio Ambiente; Jean-François Mas; Departamento De Geología; M Camacho Olmedo; J.-F Mas; García -Álvarez; Olmedo Camacho; Paegelow Mt; Jean-François Mas; Medio Geografíay; Ambiente; J.-F Mas; Toro Balbotín; Jean-François Mas; Á Molinero-Parejo; J.-F Mas; J.-F Mas; J.-F Mas; J Lara Hinojosa; F Jurado Pérez; Á Quintero,Part III Tools to Validate Land Use Cover Maps: A Review,against,CHANGE,1.0,LUC maps are usually validated against a reference map of changes
32,David García-Álvarez; Martin Paegelow; Jean Mas; María Teresa; Camacho Olmedo; Jean-François Mas; Jean-François Mas; Marta Gallardo; Jean-François Mas; Miguel Ángel; Ramón Molinero-Parejo; Sabina Nanu; Francisco Escobar; Miguel Castillo-Santiago; Edith Mondragón-Vázquez; Roberto Domínguez-Vera; María Camacho; Jean-François Mas; Jean-François Mas; Teresa María; Jean-François Olmedo; Martin Mas; Paegelow; Javier Hinojosa; Jaime Quintero; Francisco José; Jurado Pérez; Jean Mas; Ramón Molinero; Parejo Departamento De Geología; Medio Ambiente; Jean-François Mas; Departamento De Geología; M Camacho Olmedo; J.-F Mas; García -Álvarez; Olmedo Camacho; Paegelow Mt; Jean-François Mas; Medio Geografíay; Ambiente; J.-F Mas; Toro Balbotín; Jean-François Mas; Á Molinero-Parejo; J.-F Mas; J.-F Mas; J.-F Mas; J Lara Hinojosa; F Jurado Pérez; Á Quintero,Part III Tools to Validate Land Use Cover Maps: A Review,against,CHANGE,1.0,soft map by computing it against the map of observed change
32,David García-Álvarez; Martin Paegelow; Jean Mas; María Teresa; Camacho Olmedo; Jean-François Mas; Jean-François Mas; Marta Gallardo; Jean-François Mas; Miguel Ángel; Ramón Molinero-Parejo; Sabina Nanu; Francisco Escobar; Miguel Castillo-Santiago; Edith Mondragón-Vázquez; Roberto Domínguez-Vera; María Camacho; Jean-François Mas; Jean-François Mas; Teresa María; Jean-François Olmedo; Martin Mas; Paegelow; Javier Hinojosa; Jaime Quintero; Francisco José; Jurado Pérez; Jean Mas; Ramón Molinero; Parejo Departamento De Geología; Medio Ambiente; Jean-François Mas; Departamento De Geología; M Camacho Olmedo; J.-F Mas; García -Álvarez; Olmedo Camacho; Paegelow Mt; Jean-François Mas; Medio Geografíay; Ambiente; J.-F Mas; Toro Balbotín; Jean-François Mas; Á Molinero-Parejo; J.-F Mas; J.-F Mas; J.-F Mas; J Lara Hinojosa; F Jurado Pérez; Á Quintero,Part III Tools to Validate Land Use Cover Maps: A Review,against,CHANGE,1.0,1 can only be validated against a single LUC map t
32,David García-Álvarez; Martin Paegelow; Jean Mas; María Teresa; Camacho Olmedo; Jean-François Mas; Jean-François Mas; Marta Gallardo; Jean-François Mas; Miguel Ángel; Ramón Molinero-Parejo; Sabina Nanu; Francisco Escobar; Miguel Castillo-Santiago; Edith Mondragón-Vázquez; Roberto Domínguez-Vera; María Camacho; Jean-François Mas; Jean-François Mas; Teresa María; Jean-François Olmedo; Martin Mas; Paegelow; Javier Hinojosa; Jaime Quintero; Francisco José; Jurado Pérez; Jean Mas; Ramón Molinero; Parejo Departamento De Geología; Medio Ambiente; Jean-François Mas; Departamento De Geología; M Camacho Olmedo; J.-F Mas; García -Álvarez; Olmedo Camacho; Paegelow Mt; Jean-François Mas; Medio Geografíay; Ambiente; J.-F Mas; Toro Balbotín; Jean-François Mas; Á Molinero-Parejo; J.-F Mas; J.-F Mas; J.-F Mas; J Lara Hinojosa; F Jurado Pérez; Á Quintero,Part III Tools to Validate Land Use Cover Maps: A Review,against,CHANGE,1.0,applied to validate the simulation against other LUC data such as
32,David García-Álvarez; Martin Paegelow; Jean Mas; María Teresa; Camacho Olmedo; Jean-François Mas; Jean-François Mas; Marta Gallardo; Jean-François Mas; Miguel Ángel; Ramón Molinero-Parejo; Sabina Nanu; Francisco Escobar; Miguel Castillo-Santiago; Edith Mondragón-Vázquez; Roberto Domínguez-Vera; María Camacho; Jean-François Mas; Jean-François Mas; Teresa María; Jean-François Olmedo; Martin Mas; Paegelow; Javier Hinojosa; Jaime Quintero; Francisco José; Jurado Pérez; Jean Mas; Ramón Molinero; Parejo Departamento De Geología; Medio Ambiente; Jean-François Mas; Departamento De Geología; M Camacho Olmedo; J.-F Mas; García -Álvarez; Olmedo Camacho; Paegelow Mt; Jean-François Mas; Medio Geografíay; Ambiente; J.-F Mas; Toro Balbotín; Jean-François Mas; Á Molinero-Parejo; J.-F Mas; J.-F Mas; J.-F Mas; J Lara Hinojosa; F Jurado Pérez; Á Quintero,Part III Tools to Validate Land Use Cover Maps: A Review,gain,CHANGE,1.0,reference patches so as to gain a better picture of how
32,David García-Álvarez; Martin Paegelow; Jean Mas; María Teresa; Camacho Olmedo; Jean-François Mas; Jean-François Mas; Marta Gallardo; Jean-François Mas; Miguel Ángel; Ramón Molinero-Parejo; Sabina Nanu; Francisco Escobar; Miguel Castillo-Santiago; Edith Mondragón-Vázquez; Roberto Domínguez-Vera; María Camacho; Jean-François Mas; Jean-François Mas; Teresa María; Jean-François Olmedo; Martin Mas; Paegelow; Javier Hinojosa; Jaime Quintero; Francisco José; Jurado Pérez; Jean Mas; Ramón Molinero; Parejo Departamento De Geología; Medio Ambiente; Jean-François Mas; Departamento De Geología; M Camacho Olmedo; J.-F Mas; García -Álvarez; Olmedo Camacho; Paegelow Mt; Jean-François Mas; Medio Geografíay; Ambiente; J.-F Mas; Toro Balbotín; Jean-François Mas; Á Molinero-Parejo; J.-F Mas; J.-F Mas; J.-F Mas; J Lara Hinojosa; F Jurado Pérez; Á Quintero,Part III Tools to Validate Land Use Cover Maps: A Review,increase,CHANGE,1.0,years there has been an increase in the data produced by
32,David García-Álvarez; Martin Paegelow; Jean Mas; María Teresa; Camacho Olmedo; Jean-François Mas; Jean-François Mas; Marta Gallardo; Jean-François Mas; Miguel Ángel; Ramón Molinero-Parejo; Sabina Nanu; Francisco Escobar; Miguel Castillo-Santiago; Edith Mondragón-Vázquez; Roberto Domínguez-Vera; María Camacho; Jean-François Mas; Jean-François Mas; Teresa María; Jean-François Olmedo; Martin Mas; Paegelow; Javier Hinojosa; Jaime Quintero; Francisco José; Jurado Pérez; Jean Mas; Ramón Molinero; Parejo Departamento De Geología; Medio Ambiente; Jean-François Mas; Departamento De Geología; M Camacho Olmedo; J.-F Mas; García -Álvarez; Olmedo Camacho; Paegelow Mt; Jean-François Mas; Medio Geografíay; Ambiente; J.-F Mas; Toro Balbotín; Jean-François Mas; Á Molinero-Parejo; J.-F Mas; J.-F Mas; J.-F Mas; J Lara Hinojosa; F Jurado Pérez; Á Quintero,Part III Tools to Validate Land Use Cover Maps: A Review,increase,CHANGE,1.0,services will lead to an increase in the near future in
32,David García-Álvarez; Martin Paegelow; Jean Mas; María Teresa; Camacho Olmedo; Jean-François Mas; Jean-François Mas; Marta Gallardo; Jean-François Mas; Miguel Ángel; Ramón Molinero-Parejo; Sabina Nanu; Francisco Escobar; Miguel Castillo-Santiago; Edith Mondragón-Vázquez; Roberto Domínguez-Vera; María Camacho; Jean-François Mas; Jean-François Mas; Teresa María; Jean-François Olmedo; Martin Mas; Paegelow; Javier Hinojosa; Jaime Quintero; Francisco José; Jurado Pérez; Jean Mas; Ramón Molinero; Parejo Departamento De Geología; Medio Ambiente; Jean-François Mas; Departamento De Geología; M Camacho Olmedo; J.-F Mas; García -Álvarez; Olmedo Camacho; Paegelow Mt; Jean-François Mas; Medio Geografíay; Ambiente; J.-F Mas; Toro Balbotín; Jean-François Mas; Á Molinero-Parejo; J.-F Mas; J.-F Mas; J.-F Mas; J Lara Hinojosa; F Jurado Pérez; Á Quintero,Part III Tools to Validate Land Use Cover Maps: A Review,increased,CHANGE,1.0,of LUC maps has also increased over time especially in recent
32,David García-Álvarez; Martin Paegelow; Jean Mas; María Teresa; Camacho Olmedo; Jean-François Mas; Jean-François Mas; Marta Gallardo; Jean-François Mas; Miguel Ángel; Ramón Molinero-Parejo; Sabina Nanu; Francisco Escobar; Miguel Castillo-Santiago; Edith Mondragón-Vázquez; Roberto Domínguez-Vera; María Camacho; Jean-François Mas; Jean-François Mas; Teresa María; Jean-François Olmedo; Martin Mas; Paegelow; Javier Hinojosa; Jaime Quintero; Francisco José; Jurado Pérez; Jean Mas; Ramón Molinero; Parejo Departamento De Geología; Medio Ambiente; Jean-François Mas; Departamento De Geología; M Camacho Olmedo; J.-F Mas; García -Álvarez; Olmedo Camacho; Paegelow Mt; Jean-François Mas; Medio Geografíay; Ambiente; J.-F Mas; Toro Balbotín; Jean-François Mas; Á Molinero-Parejo; J.-F Mas; J.-F Mas; J.-F Mas; J Lara Hinojosa; F Jurado Pérez; Á Quintero,Part III Tools to Validate Land Use Cover Maps: A Review,expand,CHANGE,1.0,will soon enable users to expand the catalogue of thematic LUC
32,David García-Álvarez; Martin Paegelow; Jean Mas; María Teresa; Camacho Olmedo; Jean-François Mas; Jean-François Mas; Marta Gallardo; Jean-François Mas; Miguel Ángel; Ramón Molinero-Parejo; Sabina Nanu; Francisco Escobar; Miguel Castillo-Santiago; Edith Mondragón-Vázquez; Roberto Domínguez-Vera; María Camacho; Jean-François Mas; Jean-François Mas; Teresa María; Jean-François Olmedo; Martin Mas; Paegelow; Javier Hinojosa; Jaime Quintero; Francisco José; Jurado Pérez; Jean Mas; Ramón Molinero; Parejo Departamento De Geología; Medio Ambiente; Jean-François Mas; Departamento De Geología; M Camacho Olmedo; J.-F Mas; García -Álvarez; Olmedo Camacho; Paegelow Mt; Jean-François Mas; Medio Geografíay; Ambiente; J.-F Mas; Toro Balbotín; Jean-François Mas; Á Molinero-Parejo; J.-F Mas; J.-F Mas; J.-F Mas; J Lara Hinojosa; F Jurado Pérez; Á Quintero,Part III Tools to Validate Land Use Cover Maps: A Review,again,CHANGE,1.0,and when they zoom in again more and more small features
32,David García-Álvarez; Martin Paegelow; Jean Mas; María Teresa; Camacho Olmedo; Jean-François Mas; Jean-François Mas; Marta Gallardo; Jean-François Mas; Miguel Ángel; Ramón Molinero-Parejo; Sabina Nanu; Francisco Escobar; Miguel Castillo-Santiago; Edith Mondragón-Vázquez; Roberto Domínguez-Vera; María Camacho; Jean-François Mas; Jean-François Mas; Teresa María; Jean-François Olmedo; Martin Mas; Paegelow; Javier Hinojosa; Jaime Quintero; Francisco José; Jurado Pérez; Jean Mas; Ramón Molinero; Parejo Departamento De Geología; Medio Ambiente; Jean-François Mas; Departamento De Geología; M Camacho Olmedo; J.-F Mas; García -Álvarez; Olmedo Camacho; Paegelow Mt; Jean-François Mas; Medio Geografíay; Ambiente; J.-F Mas; Toro Balbotín; Jean-François Mas; Á Molinero-Parejo; J.-F Mas; J.-F Mas; J.-F Mas; J Lara Hinojosa; F Jurado Pérez; Á Quintero,Part III Tools to Validate Land Use Cover Maps: A Review,25 hectares,SURFACE_UNIT,1.0,which established an MMU of 25 hectares for areal entities and a
32,David García-Álvarez; Martin Paegelow; Jean Mas; María Teresa; Camacho Olmedo; Jean-François Mas; Jean-François Mas; Marta Gallardo; Jean-François Mas; Miguel Ángel; Ramón Molinero-Parejo; Sabina Nanu; Francisco Escobar; Miguel Castillo-Santiago; Edith Mondragón-Vázquez; Roberto Domínguez-Vera; María Camacho; Jean-François Mas; Jean-François Mas; Teresa María; Jean-François Olmedo; Martin Mas; Paegelow; Javier Hinojosa; Jaime Quintero; Francisco José; Jurado Pérez; Jean Mas; Ramón Molinero; Parejo Departamento De Geología; Medio Ambiente; Jean-François Mas; Departamento De Geología; M Camacho Olmedo; J.-F Mas; García -Álvarez; Olmedo Camacho; Paegelow Mt; Jean-François Mas; Medio Geografíay; Ambiente; J.-F Mas; Toro Balbotín; Jean-François Mas; Á Molinero-Parejo; J.-F Mas; J.-F Mas; J.-F Mas; J Lara Hinojosa; F Jurado Pérez; Á Quintero,Part III Tools to Validate Land Use Cover Maps: A Review,increase,CHANGE,1.0,map. However if we increase the resolution by reducing the
32,David García-Álvarez; Martin Paegelow; Jean Mas; María Teresa; Camacho Olmedo; Jean-François Mas; Jean-François Mas; Marta Gallardo; Jean-François Mas; Miguel Ángel; Ramón Molinero-Parejo; Sabina Nanu; Francisco Escobar; Miguel Castillo-Santiago; Edith Mondragón-Vázquez; Roberto Domínguez-Vera; María Camacho; Jean-François Mas; Jean-François Mas; Teresa María; Jean-François Olmedo; Martin Mas; Paegelow; Javier Hinojosa; Jaime Quintero; Francisco José; Jurado Pérez; Jean Mas; Ramón Molinero; Parejo Departamento De Geología; Medio Ambiente; Jean-François Mas; Departamento De Geología; M Camacho Olmedo; J.-F Mas; García -Álvarez; Olmedo Camacho; Paegelow Mt; Jean-François Mas; Medio Geografíay; Ambiente; J.-F Mas; Toro Balbotín; Jean-François Mas; Á Molinero-Parejo; J.-F Mas; J.-F Mas; J.-F Mas; J Lara Hinojosa; F Jurado Pérez; Á Quintero,Part III Tools to Validate Land Use Cover Maps: A Review,increases,CHANGE,1.0,existing geospatial information. This increases the uncertainty of the map
32,David García-Álvarez; Martin Paegelow; Jean Mas; María Teresa; Camacho Olmedo; Jean-François Mas; Jean-François Mas; Marta Gallardo; Jean-François Mas; Miguel Ángel; Ramón Molinero-Parejo; Sabina Nanu; Francisco Escobar; Miguel Castillo-Santiago; Edith Mondragón-Vázquez; Roberto Domínguez-Vera; María Camacho; Jean-François Mas; Jean-François Mas; Teresa María; Jean-François Olmedo; Martin Mas; Paegelow; Javier Hinojosa; Jaime Quintero; Francisco José; Jurado Pérez; Jean Mas; Ramón Molinero; Parejo Departamento De Geología; Medio Ambiente; Jean-François Mas; Departamento De Geología; M Camacho Olmedo; J.-F Mas; García -Álvarez; Olmedo Camacho; Paegelow Mt; Jean-François Mas; Medio Geografíay; Ambiente; J.-F Mas; Toro Balbotín; Jean-François Mas; Á Molinero-Parejo; J.-F Mas; J.-F Mas; J.-F Mas; J Lara Hinojosa; F Jurado Pérez; Á Quintero,Part III Tools to Validate Land Use Cover Maps: A Review,increase,CHANGE,1.0,colour value so as to increase the amount of information provided
32,David García-Álvarez; Martin Paegelow; Jean Mas; María Teresa; Camacho Olmedo; Jean-François Mas; Jean-François Mas; Marta Gallardo; Jean-François Mas; Miguel Ángel; Ramón Molinero-Parejo; Sabina Nanu; Francisco Escobar; Miguel Castillo-Santiago; Edith Mondragón-Vázquez; Roberto Domínguez-Vera; María Camacho; Jean-François Mas; Jean-François Mas; Teresa María; Jean-François Olmedo; Martin Mas; Paegelow; Javier Hinojosa; Jaime Quintero; Francisco José; Jurado Pérez; Jean Mas; Ramón Molinero; Parejo Departamento De Geología; Medio Ambiente; Jean-François Mas; Departamento De Geología; M Camacho Olmedo; J.-F Mas; García -Álvarez; Olmedo Camacho; Paegelow Mt; Jean-François Mas; Medio Geografíay; Ambiente; J.-F Mas; Toro Balbotín; Jean-François Mas; Á Molinero-Parejo; J.-F Mas; J.-F Mas; J.-F Mas; J Lara Hinojosa; F Jurado Pérez; Á Quintero,Part III Tools to Validate Land Use Cover Maps: A Review,loss,CHANGE,1.0,area would result in the loss of their cartographic projection properties
32,David García-Álvarez; Martin Paegelow; Jean Mas; María Teresa; Camacho Olmedo; Jean-François Mas; Jean-François Mas; Marta Gallardo; Jean-François Mas; Miguel Ángel; Ramón Molinero-Parejo; Sabina Nanu; Francisco Escobar; Miguel Castillo-Santiago; Edith Mondragón-Vázquez; Roberto Domínguez-Vera; María Camacho; Jean-François Mas; Jean-François Mas; Teresa María; Jean-François Olmedo; Martin Mas; Paegelow; Javier Hinojosa; Jaime Quintero; Francisco José; Jurado Pérez; Jean Mas; Ramón Molinero; Parejo Departamento De Geología; Medio Ambiente; Jean-François Mas; Departamento De Geología; M Camacho Olmedo; J.-F Mas; García -Álvarez; Olmedo Camacho; Paegelow Mt; Jean-François Mas; Medio Geografíay; Ambiente; J.-F Mas; Toro Balbotín; Jean-François Mas; Á Molinero-Parejo; J.-F Mas; J.-F Mas; J.-F Mas; J Lara Hinojosa; F Jurado Pérez; Á Quintero,Part III Tools to Validate Land Use Cover Maps: A Review,gained,CHANGE,1.0,of the amount of land gained or lost by each land
32,David García-Álvarez; Martin Paegelow; Jean Mas; María Teresa; Camacho Olmedo; Jean-François Mas; Jean-François Mas; Marta Gallardo; Jean-François Mas; Miguel Ángel; Ramón Molinero-Parejo; Sabina Nanu; Francisco Escobar; Miguel Castillo-Santiago; Edith Mondragón-Vázquez; Roberto Domínguez-Vera; María Camacho; Jean-François Mas; Jean-François Mas; Teresa María; Jean-François Olmedo; Martin Mas; Paegelow; Javier Hinojosa; Jaime Quintero; Francisco José; Jurado Pérez; Jean Mas; Ramón Molinero; Parejo Departamento De Geología; Medio Ambiente; Jean-François Mas; Departamento De Geología; M Camacho Olmedo; J.-F Mas; García -Álvarez; Olmedo Camacho; Paegelow Mt; Jean-François Mas; Medio Geografíay; Ambiente; J.-F Mas; Toro Balbotín; Jean-François Mas; Á Molinero-Parejo; J.-F Mas; J.-F Mas; J.-F Mas; J Lara Hinojosa; F Jurado Pérez; Á Quintero,Part III Tools to Validate Land Use Cover Maps: A Review,gained,CHANGE,1.0,category to represent the areas gained or lost by it and
32,David García-Álvarez; Martin Paegelow; Jean Mas; María Teresa; Camacho Olmedo; Jean-François Mas; Jean-François Mas; Marta Gallardo; Jean-François Mas; Miguel Ángel; Ramón Molinero-Parejo; Sabina Nanu; Francisco Escobar; Miguel Castillo-Santiago; Edith Mondragón-Vázquez; Roberto Domínguez-Vera; María Camacho; Jean-François Mas; Jean-François Mas; Teresa María; Jean-François Olmedo; Martin Mas; Paegelow; Javier Hinojosa; Jaime Quintero; Francisco José; Jurado Pérez; Jean Mas; Ramón Molinero; Parejo Departamento De Geología; Medio Ambiente; Jean-François Mas; Departamento De Geología; M Camacho Olmedo; J.-F Mas; García -Álvarez; Olmedo Camacho; Paegelow Mt; Jean-François Mas; Medio Geografíay; Ambiente; J.-F Mas; Toro Balbotín; Jean-François Mas; Á Molinero-Parejo; J.-F Mas; J.-F Mas; J.-F Mas; J Lara Hinojosa; F Jurado Pérez; Á Quintero,Part III Tools to Validate Land Use Cover Maps: A Review,gained,CHANGE,1.0,and iii selecting the areas gained or lost by one specific
32,David García-Álvarez; Martin Paegelow; Jean Mas; María Teresa; Camacho Olmedo; Jean-François Mas; Jean-François Mas; Marta Gallardo; Jean-François Mas; Miguel Ángel; Ramón Molinero-Parejo; Sabina Nanu; Francisco Escobar; Miguel Castillo-Santiago; Edith Mondragón-Vázquez; Roberto Domínguez-Vera; María Camacho; Jean-François Mas; Jean-François Mas; Teresa María; Jean-François Olmedo; Martin Mas; Paegelow; Javier Hinojosa; Jaime Quintero; Francisco José; Jurado Pérez; Jean Mas; Ramón Molinero; Parejo Departamento De Geología; Medio Ambiente; Jean-François Mas; Departamento De Geología; M Camacho Olmedo; J.-F Mas; García -Álvarez; Olmedo Camacho; Paegelow Mt; Jean-François Mas; Medio Geografíay; Ambiente; J.-F Mas; Toro Balbotín; Jean-François Mas; Á Molinero-Parejo; J.-F Mas; J.-F Mas; J.-F Mas; J Lara Hinojosa; F Jurado Pérez; Á Quintero,Part III Tools to Validate Land Use Cover Maps: A Review,against,CHANGE,1.0,by comparing the thematic map against the reference data and measuring
32,David García-Álvarez; Martin Paegelow; Jean Mas; María Teresa; Camacho Olmedo; Jean-François Mas; Jean-François Mas; Marta Gallardo; Jean-François Mas; Miguel Ángel; Ramón Molinero-Parejo; Sabina Nanu; Francisco Escobar; Miguel Castillo-Santiago; Edith Mondragón-Vázquez; Roberto Domínguez-Vera; María Camacho; Jean-François Mas; Jean-François Mas; Teresa María; Jean-François Olmedo; Martin Mas; Paegelow; Javier Hinojosa; Jaime Quintero; Francisco José; Jurado Pérez; Jean Mas; Ramón Molinero; Parejo Departamento De Geología; Medio Ambiente; Jean-François Mas; Departamento De Geología; M Camacho Olmedo; J.-F Mas; García -Álvarez; Olmedo Camacho; Paegelow Mt; Jean-François Mas; Medio Geografíay; Ambiente; J.-F Mas; Toro Balbotín; Jean-François Mas; Á Molinero-Parejo; J.-F Mas; J.-F Mas; J.-F Mas; J Lara Hinojosa; F Jurado Pérez; Á Quintero,Part III Tools to Validate Land Use Cover Maps: A Review,increased,CHANGE,1.0,over others. With the increased availability of high-resolution
